[Latency-PROC-3] count=177672 min=10ms p50=154ms p95=317ms p99=1140ms max=1851ms avg=186.8ms
[Latency-PROC-4] count=177672 min=7ms p50=154ms p95=307ms p99=1112ms max=1851ms avg=186.8ms
[Latency-PROC-3] count=228819 min=10ms p50=177ms p95=4220ms p99=5453ms max=6467ms avg=798.3ms
[Latency-PROC-4] count=228820 min=7ms p50=177ms p95=4200ms p99=5494ms max=6467ms avg=798.4ms
[Latency-PROC-3] count=280874 min=10ms p50=205ms p95=8737ms p99=10309ms max=11083ms avg=2099.6ms
[Latency-PROC-4] count=280875 min=7ms p50=202ms p95=8733ms p99=10291ms max=11094ms avg=2099.7ms
[Latency-PROC-3] FINAL count=292414 min=10ms p50=213ms p95=9428ms p99=10615ms max=11445ms avg=2392.3ms
[Latency-PROC-4] FINAL count=292431 min=7ms p50=210ms p95=9489ms p99=10627ms max=11428ms avg=2392.8ms
[Latency-PROC-3] count=292414 min=10ms p50=213ms p95=9428ms p99=10615ms max=11445ms avg=2392.3ms
[Latency-PROC-4] count=292431 min=7ms p50=210ms p95=9489ms p99=10627ms max=11428ms avg=2392.8ms
[Latency-PROC-3] count=21978 min=5ms p50=167ms p95=332ms p99=465ms max=614ms avg=178.5ms
[Latency-PROC-4] count=21978 min=4ms p50=168ms p95=336ms p99=456ms max=615ms avg=178.6ms
[Latency-PROC-3] count=39077 min=5ms p50=160ms p95=286ms p99=422ms max=614ms avg=166.0ms
[Latency-PROC-4] count=39075 min=4ms p50=159ms p95=281ms p99=422ms max=615ms avg=166.2ms
[Latency-PROC-3] count=56121 min=5ms p50=155ms p95=262ms p99=397ms max=614ms avg=160.5ms
[Latency-PROC-4] count=56121 min=4ms p50=155ms p95=262ms p99=401ms max=615ms avg=160.7ms
[Latency-PROC-3] count=73144 min=5ms p50=154ms p95=254ms p99=378ms max=614ms avg=158.3ms
[Latency-PROC-4] count=73199 min=4ms p50=155ms p95=252ms p99=378ms max=615ms avg=158.4ms
[Latency-PROC-3] count=90260 min=5ms p50=154ms p95=251ms p99=372ms max=614ms avg=156.6ms
[Latency-PROC-4] count=90259 min=4ms p50=154ms p95=250ms p99=353ms max=615ms avg=156.7ms
[Latency-PROC-3] count=107362 min=5ms p50=153ms p95=249ms p99=361ms max=614ms avg=155.2ms
[Latency-PROC-4] count=107361 min=4ms p50=152ms p95=246ms p99=338ms max=615ms avg=155.2ms
[Latency-PROC-3] count=124477 min=5ms p50=152ms p95=245ms p99=338ms max=614ms avg=154.1ms
[Latency-PROC-4] count=124476 min=4ms p50=151ms p95=244ms p99=322ms max=615ms avg=154.2ms
[Latency-PROC-3] count=141512 min=5ms p50=151ms p95=244ms p99=327ms max=614ms avg=153.1ms
